Column Name,Description in Plain English,Logic / Formula,Source Table(s),DDL & Indexes
max_trans_type_sp,Data representing the max trans type sp.,"analytics_insight_preprod.retail_funnel_bv.""max_trans_type_sp""",analytics_insight_preprod.retail_funnel_bv,
max_error_trans_type_sp,Data representing the max error trans type sp.,"analytics_insight_preprod.retail_funnel_bv.""max_error_trans_type_sp""",analytics_insight_preprod.retail_funnel_bv,
end_trans_type,Data representing the end trans type.,"analytics_insight_preprod.retail_funnel_bv.""end_trans_type""",analytics_insight_preprod.retail_funnel_bv,
qsr,Data representing the qsr.,"analytics_insight_preprod.retail_funnel_bv.""qsr""",analytics_insight_preprod.retail_funnel_bv,
Seller NP,Data representing the seller np.,"analytics_insight_preprod.retail_funnel_bv.""Seller NP""",analytics_insight_preprod.retail_funnel_bv,
Buyer NP,Data representing the buyer np.,"analytics_insight_preprod.retail_funnel_bv.""Buyer NP""",analytics_insight_preprod.retail_funnel_bv,
Call Type,Data representing the call type.,"analytics_insight_preprod.retail_funnel_bv.""Call Type""",analytics_insight_preprod.retail_funnel_bv,
error_category,Timestamp or date indicating when error category occurred.,"analytics_insight_preprod.retail_funnel_bv.""error_category""",analytics_insight_preprod.retail_funnel_bv,
provider_key,Unique identifier for provider key.,"analytics_insight_preprod.retail_funnel_bv.""provider_key""",analytics_insight_preprod.retail_funnel_bv,
Select,Data representing the select.,"analytics_insight_preprod.retail_funnel_bv.""Select""",analytics_insight_preprod.retail_funnel_bv,
on_select,Data representing the on select.,"analytics_insight_preprod.retail_funnel_bv.""on_select""",analytics_insight_preprod.retail_funnel_bv,
Init,Data representing the init.,"analytics_insight_preprod.retail_funnel_bv.""Init""",analytics_insight_preprod.retail_funnel_bv,
on_init,Data representing the on init.,"analytics_insight_preprod.retail_funnel_bv.""on_init""",analytics_insight_preprod.retail_funnel_bv,
Confirm_,Data representing the confirm .,"analytics_insight_preprod.retail_funnel_bv.""Confirm_""",analytics_insight_preprod.retail_funnel_bv,
on_confirm,Data representing the on confirm.,"analytics_insight_preprod.retail_funnel_bv.""on_confirm""",analytics_insight_preprod.retail_funnel_bv,
Confirm,Data representing the confirm.,"analytics_insight_preprod.retail_funnel_bv.""Confirm""",analytics_insight_preprod.retail_funnel_bv,
Select to Delivered,Data representing the select to delivered.,"analytics_insight_preprod.retail_funnel_bv.""Select to Delivered""",analytics_insight_preprod.retail_funnel_bv,
Select to Cancelled,Data representing the select to cancelled.,"analytics_insight_preprod.retail_funnel_bv.""Select to Cancelled""",analytics_insight_preprod.retail_funnel_bv,
Confirm to inprocess,Data representing the confirm to inprocess.,"analytics_insight_preprod.retail_funnel_bv.""Confirm to inprocess""",analytics_insight_preprod.retail_funnel_bv,
Confirm to Delivered,Data representing the confirm to delivered.,"analytics_insight_preprod.retail_funnel_bv.""Confirm to Delivered""",analytics_insight_preprod.retail_funnel_bv,
In Process,Data representing the in process.,"analytics_insight_preprod.retail_funnel_bv.""In Process""",analytics_insight_preprod.retail_funnel_bv,
On_Select Error,Data representing the on select error.,"analytics_insight_preprod.retail_funnel_bv.""On_Select Error""",analytics_insight_preprod.retail_funnel_bv,
On_Confirm Error,Data representing the on confirm error.,"analytics_insight_preprod.retail_funnel_bv.""On_Confirm Error""",analytics_insight_preprod.retail_funnel_bv,
Drop not due to Error (Select-Init) absolute,Data representing the drop not due to error (select-init) absolute.,"analytics_insight_preprod.retail_funnel_bv.""Drop not due to Error (Select-Init) absolute""",analytics_insight_preprod.retail_funnel_bv,
Drop due to Error (Select-Init) (logistics) absolute,Data representing the drop due to error (select-init) (logistics) absolute.,"analytics_insight_preprod.retail_funnel_bv.""Drop due to Error (Select-Init) (logistics) absolute""",analytics_insight_preprod.retail_funnel_bv,
Drop due to Error (Select-Init) (merchant) absolute,Data representing the drop due to error (select-init) (merchant) absolute.,"analytics_insight_preprod.retail_funnel_bv.""Drop due to Error (Select-Init) (merchant) absolute""",analytics_insight_preprod.retail_funnel_bv,
Drop due to Error (Select-Init) (inventory) absolute,Data representing the drop due to error (select-init) (inventory) absolute.,"analytics_insight_preprod.retail_funnel_bv.""Drop due to Error (Select-Init) (inventory) absolute""",analytics_insight_preprod.retail_funnel_bv,
Drop due to Error (Select-Init) (others) absolute,Data representing the drop due to error (select-init) (others) absolute.,"analytics_insight_preprod.retail_funnel_bv.""Drop due to Error (Select-Init) (others) absolute""",analytics_insight_preprod.retail_funnel_bv,
Drop not due to Error (Init-Confirm) absolute,Data representing the drop not due to error (init-confirm) absolute.,"analytics_insight_preprod.retail_funnel_bv.""Drop not due to Error (Init-Confirm) absolute""",analytics_insight_preprod.retail_funnel_bv,
Drop due to Error (Init-Confirm) (logistics) absolute,Data representing the drop due to error (init-confirm) (logistics) absolute.,"analytics_insight_preprod.retail_funnel_bv.""Drop due to Error (Init-Confirm) (logistics) absolute""",analytics_insight_preprod.retail_funnel_bv,
Drop due to Error (Init-Confirm) (merchant) absolute,Data representing the drop due to error (init-confirm) (merchant) absolute.,"analytics_insight_preprod.retail_funnel_bv.""Drop due to Error (Init-Confirm) (merchant) absolute""",analytics_insight_preprod.retail_funnel_bv,
Drop due to Error (Confirm-on_confirm) (logistics) absolute,Data representing the drop due to error (confirm-on confirm) (logistics) absolute.,"analytics_insight_preprod.retail_funnel_bv.""Drop due to Error (Confirm-on_confirm) (logistics) absolute""",analytics_insight_preprod.retail_funnel_bv,
Drop due to Error (select-Confirm) (others) absolute,Data representing the drop due to error (select-confirm) (others) absolute.,"analytics_insight_preprod.retail_funnel_bv.""Drop due to Error (select-Confirm) (others) absolute""",analytics_insight_preprod.retail_funnel_bv,
Drop due to Error (select-Confirm) (logistics) absolute,Data representing the drop due to error (select-confirm) (logistics) absolute.,"analytics_insight_preprod.retail_funnel_bv.""Drop due to Error (select-Confirm) (logistics) absolute""",analytics_insight_preprod.retail_funnel_bv,
Drop due to Error (select-Confirm) (merchant) absolute,Data representing the drop due to error (select-confirm) (merchant) absolute.,"analytics_insight_preprod.retail_funnel_bv.""Drop due to Error (select-Confirm) (merchant) absolute""",analytics_insight_preprod.retail_funnel_bv,
Drop due to Error (Select-Confirm) (inventory) absolute,Data representing the drop due to error (select-confirm) (inventory) absolute.,"analytics_insight_preprod.retail_funnel_bv.""Drop due to Error (Select-Confirm) (inventory) absolute""",analytics_insight_preprod.retail_funnel_bv,
Drop due to Error (Init-Confirm) (inventory) absolute,Data representing the drop due to error (init-confirm) (inventory) absolute.,"analytics_insight_preprod.retail_funnel_bv.""Drop due to Error (Init-Confirm) (inventory) absolute""",analytics_insight_preprod.retail_funnel_bv,
Drop not due to Error (Select-Confirm) absolute,Data representing the drop not due to error (select-confirm) absolute.,"analytics_insight_preprod.retail_funnel_bv.""Drop not due to Error (Select-Confirm) absolute""",analytics_insight_preprod.retail_funnel_bv,
Cancelled (Select - Seller),Data representing the cancelled (select - seller).,"analytics_insight_preprod.retail_funnel_bv.""Cancelled (Select - Seller)""",analytics_insight_preprod.retail_funnel_bv,
Cancelled (Select - Buyer),Data representing the cancelled (select - buyer).,"analytics_insight_preprod.retail_funnel_bv.""Cancelled (Select - Buyer)""",analytics_insight_preprod.retail_funnel_bv,
Cancelled (Select - Logistics),Data representing the cancelled (select - logistics).,"analytics_insight_preprod.retail_funnel_bv.""Cancelled (Select - Logistics)""",analytics_insight_preprod.retail_funnel_bv,
Seller State,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_funnel_bv.""Seller State""",analytics_insight_preprod.retail_funnel_bv,
Delivery State,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.retail_funnel_bv.""Delivery State""",analytics_insight_preprod.retail_funnel_bv,
Seller City,City name for the given context.,"analytics_insight_preprod.retail_funnel_bv.""Seller City""",analytics_insight_preprod.retail_funnel_bv,
Delivery City,City name for the given context.,"analytics_insight_preprod.retail_funnel_bv.""Delivery City""",analytics_insight_preprod.retail_funnel_bv,
Seller Tier,Data representing the seller tier.,"analytics_insight_preprod.retail_funnel_bv.""Seller Tier""",analytics_insight_preprod.retail_funnel_bv,
Delivery Tier,Data representing the delivery tier.,"analytics_insight_preprod.retail_funnel_bv.""Delivery Tier""",analytics_insight_preprod.retail_funnel_bv,
Seller Zone,Data representing the seller zone.,"analytics_insight_preprod.retail_funnel_bv.""Seller Zone""",analytics_insight_preprod.retail_funnel_bv,
Delivery Zone,Data representing the delivery zone.,"analytics_insight_preprod.retail_funnel_bv.""Delivery Zone""",analytics_insight_preprod.retail_funnel_bv,
"▼ sub_cat_active_sellers_agg   (base table, 8 cols)",,,analytics_insight_preprod.sub_cat_active_sellers_agg,"CREATE INDEX idx_sub_cat_active_sellers_agg_date ON analytics_insight_preprod.sub_cat_active_sellers_agg USING btree (year_value, month_value)

CREATE INDEX idx_sub_cat_active_sellers_agg_category ON analytics_insight_preprod.sub_cat_active_sellers_agg USING btree (category, sub_category)

CREATE INDEX idx_sub_cat_active_sellers_agg_district ON analytics_insight_preprod.sub_cat_active_sellers_agg USING btree (seller_district)

CREATE INDEX idx_sub_cat_active_sellers_agg_stage ON analytics_insight_preprod.sub_cat_active_sellers_agg USING btree (seller_state)"
year_value,Data representing the year value.,"analytics_insight_preprod.sub_cat_active_sellers_agg.""year_value""",analytics_insight_preprod.sub_cat_active_sellers_agg,
month_value,Data representing the month value.,"analytics_insight_preprod.sub_cat_active_sellers_agg.""month_value""",analytics_insight_preprod.sub_cat_active_sellers_agg,
seller_state,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.sub_cat_active_sellers_agg.""seller_state""",analytics_insight_preprod.sub_cat_active_sellers_agg,
seller_district,Data representing the seller district.,"analytics_insight_preprod.sub_cat_active_sellers_agg.""seller_district""",analytics_insight_preprod.sub_cat_active_sellers_agg,
category,Timestamp or date indicating when category occurred.,"analytics_insight_preprod.sub_cat_active_sellers_agg.""category""",analytics_insight_preprod.sub_cat_active_sellers_agg,
sub_category,Timestamp or date indicating when sub category occurred.,"analytics_insight_preprod.sub_cat_active_sellers_agg.""sub_category""",analytics_insight_preprod.sub_cat_active_sellers_agg,
seller_state_code,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.sub_cat_active_sellers_agg.""seller_state_code""",analytics_insight_preprod.sub_cat_active_sellers_agg,
active_sellers,Data representing the active sellers.,"analytics_insight_preprod.sub_cat_active_sellers_agg.""active_sellers""",analytics_insight_preprod.sub_cat_active_sellers_agg,
"▼ sub_cat_district_wise_agg   (base table, 21 cols)",,,analytics_insight_preprod.sub_cat_district_wise_agg,
agg_level,Data representing the agg level.,"analytics_insight_preprod.sub_cat_district_wise_agg.""agg_level""",analytics_insight_preprod.sub_cat_district_wise_agg,
domain,"The ONDC network domain (e.g., retail, logistics).","analytics_insight_preprod.sub_cat_district_wise_agg.""domain""",analytics_insight_preprod.sub_cat_district_wise_agg,
sub_domain,"The ONDC network domain (e.g., retail, logistics).","analytics_insight_preprod.sub_cat_district_wise_agg.""sub_domain""",analytics_insight_preprod.sub_cat_district_wise_agg,
order_year,Data representing the order year.,"analytics_insight_preprod.sub_cat_district_wise_agg.""order_year""",analytics_insight_preprod.sub_cat_district_wise_agg,
order_month,Data representing the order month.,"analytics_insight_preprod.sub_cat_district_wise_agg.""order_month""",analytics_insight_preprod.sub_cat_district_wise_agg,
order_week,Data representing the order week.,"analytics_insight_preprod.sub_cat_district_wise_agg.""order_week""",analytics_insight_preprod.sub_cat_district_wise_agg,
category,Timestamp or date indicating when category occurred.,"analytics_insight_preprod.sub_cat_district_wise_agg.""category""",analytics_insight_preprod.sub_cat_district_wise_agg,
sub_category,Timestamp or date indicating when sub category occurred.,"analytics_insight_preprod.sub_cat_district_wise_agg.""sub_category""",analytics_insight_preprod.sub_cat_district_wise_agg,
delivery_district,Data representing the delivery district.,"analytics_insight_preprod.sub_cat_district_wise_agg.""delivery_district""",analytics_insight_preprod.sub_cat_district_wise_agg,
delivery_state,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.sub_cat_district_wise_agg.""delivery_state""",analytics_insight_preprod.sub_cat_district_wise_agg,
delivery_state_code,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.sub_cat_district_wise_agg.""delivery_state_code""",analytics_insight_preprod.sub_cat_district_wise_agg,
seller_district,Data representing the seller district.,"analytics_insight_preprod.sub_cat_district_wise_agg.""seller_district""",analytics_insight_preprod.sub_cat_district_wise_agg,
seller_state,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.sub_cat_district_wise_agg.""seller_state""",analytics_insight_preprod.sub_cat_district_wise_agg,
seller_state_code,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.sub_cat_district_wise_agg.""seller_state_code""",analytics_insight_preprod.sub_cat_district_wise_agg,
total_orders_delivered,Data representing the total orders delivered.,"analytics_insight_preprod.sub_cat_district_wise_agg.""total_orders_delivered""",analytics_insight_preprod.sub_cat_district_wise_agg,
pincode_count,Indian postal code (pincode).,"analytics_insight_preprod.sub_cat_district_wise_agg.""pincode_count""",analytics_insight_preprod.sub_cat_district_wise_agg,
total_items,Data representing the total items.,"analytics_insight_preprod.sub_cat_district_wise_agg.""total_items""",analytics_insight_preprod.sub_cat_district_wise_agg,
intrastate_orders,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.sub_cat_district_wise_agg.""intrastate_orders""",analytics_insight_preprod.sub_cat_district_wise_agg,
interstate_orders,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.sub_cat_district_wise_agg.""interstate_orders""",analytics_insight_preprod.sub_cat_district_wise_agg,
intradistrict_orders,Data representing the intradistrict orders.,"analytics_insight_preprod.sub_cat_district_wise_agg.""intradistrict_orders""",analytics_insight_preprod.sub_cat_district_wise_agg,
interdistrict_orders,Data representing the interdistrict orders.,"analytics_insight_preprod.sub_cat_district_wise_agg.""interdistrict_orders""",analytics_insight_preprod.sub_cat_district_wise_agg,
"▼ sub_cat_pc_level_agg   (base table, 10 cols)",,,analytics_insight_preprod.sub_cat_pc_level_agg,
order_year,Data representing the order year.,"analytics_insight_preprod.sub_cat_pc_level_agg.""order_year""",analytics_insight_preprod.sub_cat_pc_level_agg,
order_month,Data representing the order month.,"analytics_insight_preprod.sub_cat_pc_level_agg.""order_month""",analytics_insight_preprod.sub_cat_pc_level_agg,
domain,"The ONDC network domain (e.g., retail, logistics).","analytics_insight_preprod.sub_cat_pc_level_agg.""domain""",analytics_insight_preprod.sub_cat_pc_level_agg,
sub_domain,"The ONDC network domain (e.g., retail, logistics).","analytics_insight_preprod.sub_cat_pc_level_agg.""sub_domain""",analytics_insight_preprod.sub_cat_pc_level_agg,
seller_pincode,Indian postal code (pincode).,"analytics_insight_preprod.sub_cat_pc_level_agg.""seller_pincode""",analytics_insight_preprod.sub_cat_pc_level_agg,
delivery_pincode,Indian postal code (pincode).,"analytics_insight_preprod.sub_cat_pc_level_agg.""delivery_pincode""",analytics_insight_preprod.sub_cat_pc_level_agg,
category,Timestamp or date indicating when category occurred.,"analytics_insight_preprod.sub_cat_pc_level_agg.""category""",analytics_insight_preprod.sub_cat_pc_level_agg,
sub_category,Timestamp or date indicating when sub category occurred.,"analytics_insight_preprod.sub_cat_pc_level_agg.""sub_category""",analytics_insight_preprod.sub_cat_pc_level_agg,
total_orders,Data representing the total orders.,"analytics_insight_preprod.sub_cat_pc_level_agg.""total_orders""",analytics_insight_preprod.sub_cat_pc_level_agg,
total_items,Data representing the total items.,"analytics_insight_preprod.sub_cat_pc_level_agg.""total_items""",analytics_insight_preprod.sub_cat_pc_level_agg,
"▼ sub_cat_pc_sellers_agg   (view, 11 cols)",,,analytics_insight_preprod.sub_cat_pc_sellers_agg,"SELECT COALESCE(sa.year_value::numeric, ts.year_value) AS year_value,
    COALESCE(sa.month_value::numeric, ts.month_value) AS month_value,
    COALESCE(sa.category, ts.category::character varying) AS category,
    COALESCE(sa.sub_category, ts.sub_category::character varying) AS sub_category,
    COALESCE(sa.seller_state, ts.seller_state::character varying) AS seller_state,
    COALESCE(sa.seller_district, ts.seller_district::character varying) AS seller_district,
    COALESCE(sa.seller_state_code, ts.seller_state_code::character varying) AS seller_state_code,
    COALESCE(sum(sa.active_sellers), 0::bigint) AS active_sellers,
    COALESCE(sum(ts.total_sellers), 0::numeric) AS total_sellers,
    COALESCE(sa.pincode, ts.pincode) AS pincode,
        CASE
            WHEN sum(ts.total_sellers) > 0::numeric THEN round(sum(sa.active_sellers)::numeric / sum(ts.total_sellers) * 100::numeric, 2)
            ELSE NULL::numeric
        END AS active_seller_pct
   FROM analytics_insight_preprod.total_sellers_pc_agg ts
     FULL JOIN analytics_insight_preprod.sub_cat_pincode_active_sellers_wise_agg sa ON sa.year_value::numeric = ts.year_value AND sa.month_value::numeric = ts.month_value AND sa.category::text = ts.category AND sa.sub_category::text = ts.sub_category AND sa.seller_state::text = ts.seller_state AND sa.seller_district::text = ts.seller_district AND sa.pincode = ts.pincode AND sa.seller_state_code::text = ts.seller_state_code
  GROUP BY (COALESCE(sa.year_value::numeric, ts.year_value)), (COALESCE(sa.month_value::numeric, ts.month_value)), (COALESCE(sa.seller_state, ts.seller_state::character varying)), (COALESCE(sa.seller_district, ts.seller_district::character varying)), (COALESCE(sa.pincode, ts.pincode)), (COALESCE(sa.seller_state_code, ts.seller_state_code::character varying)), (COALESCE(sa.category, ts.category::character varying)), (COALESCE(sa.sub_category, ts.sub_category::character varying))
  ORDER BY (COALESCE(sa.year_value::numeric, ts.year_value)), (COALESCE(sa.month_value::numeric, ts.month_value));"
year_value,Data representing the year value.,"analytics_insight_preprod.sub_cat_pc_sellers_agg.""year_value""",analytics_insight_preprod.sub_cat_pc_sellers_agg,
month_value,Data representing the month value.,"analytics_insight_preprod.sub_cat_pc_sellers_agg.""month_value""",analytics_insight_preprod.sub_cat_pc_sellers_agg,
category,Timestamp or date indicating when category occurred.,"analytics_insight_preprod.sub_cat_pc_sellers_agg.""category""",analytics_insight_preprod.sub_cat_pc_sellers_agg,
sub_category,Timestamp or date indicating when sub category occurred.,"analytics_insight_preprod.sub_cat_pc_sellers_agg.""sub_category""",analytics_insight_preprod.sub_cat_pc_sellers_agg,
seller_state,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.sub_cat_pc_sellers_agg.""seller_state""",analytics_insight_preprod.sub_cat_pc_sellers_agg,
seller_district,Data representing the seller district.,"analytics_insight_preprod.sub_cat_pc_sellers_agg.""seller_district""",analytics_insight_preprod.sub_cat_pc_sellers_agg,
seller_state_code,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.sub_cat_pc_sellers_agg.""seller_state_code""",analytics_insight_preprod.sub_cat_pc_sellers_agg,
active_sellers,Data representing the active sellers.,"analytics_insight_preprod.sub_cat_pc_sellers_agg.""active_sellers""",analytics_insight_preprod.sub_cat_pc_sellers_agg,
total_sellers,Data representing the total sellers.,"analytics_insight_preprod.sub_cat_pc_sellers_agg.""total_sellers""",analytics_insight_preprod.sub_cat_pc_sellers_agg,
pincode,Indian postal code (pincode).,"analytics_insight_preprod.sub_cat_pc_sellers_agg.""pincode""",analytics_insight_preprod.sub_cat_pc_sellers_agg,
active_seller_pct,Data representing the active seller pct.,"analytics_insight_preprod.sub_cat_pc_sellers_agg.""active_seller_pct""",analytics_insight_preprod.sub_cat_pc_sellers_agg,
"▼ sub_cat_pincode_active_sellers_wise_agg   (base table, 9 cols)",,,analytics_insight_preprod.sub_cat_pincode_active_sellers_wise_agg,"CREATE INDEX idx_sub_cat_pc_sellers_agg_date ON analytics_insight_preprod.sub_cat_pincode_active_sellers_wise_agg USING btree (year_value, month_value)

CREATE INDEX idx_sub_cat_pc_sellers_agg_category ON analytics_insight_preprod.sub_cat_pincode_active_sellers_wise_agg USING btree (category, sub_category)

CREATE INDEX idx_sub_cat_pc_sellers_agg_composite ON analytics_insight_preprod.sub_cat_pincode_active_sellers_wise_agg USING btree (year_value, month_value, seller_state, seller_district, pincode, category, sub_category)"
year_value,Data representing the year value.,"analytics_insight_preprod.sub_cat_pincode_active_sellers_wise_agg.""year_value""",analytics_insight_preprod.sub_cat_pincode_active_sellers_wise_agg,
month_value,Data representing the month value.,"analytics_insight_preprod.sub_cat_pincode_active_sellers_wise_agg.""month_value""",analytics_insight_preprod.sub_cat_pincode_active_sellers_wise_agg,
seller_state,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.sub_cat_pincode_active_sellers_wise_agg.""seller_state""",analytics_insight_preprod.sub_cat_pincode_active_sellers_wise_agg,
seller_district,Data representing the seller district.,"analytics_insight_preprod.sub_cat_pincode_active_sellers_wise_agg.""seller_district""",analytics_insight_preprod.sub_cat_pincode_active_sellers_wise_agg,
pincode,Indian postal code (pincode).,"analytics_insight_preprod.sub_cat_pincode_active_sellers_wise_agg.""pincode""",analytics_insight_preprod.sub_cat_pincode_active_sellers_wise_agg,
category,Timestamp or date indicating when category occurred.,"analytics_insight_preprod.sub_cat_pincode_active_sellers_wise_agg.""category""",analytics_insight_preprod.sub_cat_pincode_active_sellers_wise_agg,
sub_category,Timestamp or date indicating when sub category occurred.,"analytics_insight_preprod.sub_cat_pincode_active_sellers_wise_agg.""sub_category""",analytics_insight_preprod.sub_cat_pincode_active_sellers_wise_agg,
seller_state_code,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.sub_cat_pincode_active_sellers_wise_agg.""seller_state_code""",analytics_insight_preprod.sub_cat_pincode_active_sellers_wise_agg,
active_sellers,Data representing the active sellers.,"analytics_insight_preprod.sub_cat_pincode_active_sellers_wise_agg.""active_sellers""",analytics_insight_preprod.sub_cat_pincode_active_sellers_wise_agg,
"▼ sub_cat_sellers_agg   (materialized view, 10 cols)",,,analytics_insight_preprod.sub_cat_sellers_agg,"SELECT COALESCE(sa.year_value::numeric, ts.year_value) AS year_value,
    COALESCE(sa.month_value::numeric, ts.month_value) AS month_value,
    COALESCE(sa.category, ts.category::character varying) AS category,
    COALESCE(sa.sub_category, ts.sub_category::character varying) AS sub_category,
    COALESCE(sa.seller_state, ts.seller_state::character varying) AS seller_state,
    COALESCE(sa.seller_district, ts.seller_district::character varying) AS seller_district,
    COALESCE(sa.seller_state_code, ts.seller_state_code::character varying) AS seller_state_code,
    COALESCE(sum(sa.active_sellers), 0::bigint) AS active_sellers,
    COALESCE(sum(ts.total_sellers), 0::numeric) AS total_sellers,
        CASE
            WHEN sum(ts.total_sellers) > 0::numeric THEN round(sum(sa.active_sellers)::numeric / sum(ts.total_sellers) * 100::numeric, 2)
            ELSE NULL::numeric
        END AS active_seller_pct
   FROM analytics_insight_preprod.total_sellers_agg_view ts
     FULL JOIN analytics_insight_preprod.sub_cat_active_sellers_agg sa ON sa.year_value::numeric = ts.year_value AND sa.month_value::numeric = ts.month_value AND sa.category::text = ts.category AND sa.sub_category::text = ts.sub_category AND sa.seller_state::text = ts.seller_state AND sa.seller_district::text = ts.seller_district AND sa.seller_state_code::text = ts.seller_state_code
  GROUP BY (COALESCE(sa.year_value::numeric, ts.year_value)), (COALESCE(sa.month_value::numeric, ts.month_value)), (COALESCE(sa.category, ts.category::character varying)), (COALESCE(sa.sub_category, ts.sub_category::character varying)), (COALESCE(sa.seller_state, ts.seller_state::character varying)), (COALESCE(sa.seller_district, ts.seller_district::character varying)), (COALESCE(sa.seller_state_code, ts.seller_state_code::character varying))
  ORDER BY (COALESCE(sa.year_value::numeric, ts.year_value)), (COALESCE(sa.month_value::numeric, ts.month_value));"
year_value,Data representing the year value.,"analytics_insight_preprod.sub_cat_sellers_agg.""year_value""",analytics_insight_preprod.sub_cat_sellers_agg,
month_value,Data representing the month value.,"analytics_insight_preprod.sub_cat_sellers_agg.""month_value""",analytics_insight_preprod.sub_cat_sellers_agg,
category,Timestamp or date indicating when category occurred.,"analytics_insight_preprod.sub_cat_sellers_agg.""category""",analytics_insight_preprod.sub_cat_sellers_agg,
sub_category,Timestamp or date indicating when sub category occurred.,"analytics_insight_preprod.sub_cat_sellers_agg.""sub_category""",analytics_insight_preprod.sub_cat_sellers_agg,
seller_state,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.sub_cat_sellers_agg.""seller_state""",analytics_insight_preprod.sub_cat_sellers_agg,
seller_district,Data representing the seller district.,"analytics_insight_preprod.sub_cat_sellers_agg.""seller_district""",analytics_insight_preprod.sub_cat_sellers_agg,
seller_state_code,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.sub_cat_sellers_agg.""seller_state_code""",analytics_insight_preprod.sub_cat_sellers_agg,
active_sellers,Data representing the active sellers.,"analytics_insight_preprod.sub_cat_sellers_agg.""active_sellers""",analytics_insight_preprod.sub_cat_sellers_agg,
total_sellers,Data representing the total sellers.,"analytics_insight_preprod.sub_cat_sellers_agg.""total_sellers""",analytics_insight_preprod.sub_cat_sellers_agg,
active_seller_pct,Data representing the active seller pct.,"analytics_insight_preprod.sub_cat_sellers_agg.""active_seller_pct""",analytics_insight_preprod.sub_cat_sellers_agg,
"▼ total_sellers_agg   (base table, 8 cols)",,,analytics_insight_preprod.total_sellers_agg,
year_value,Data representing the year value.,"analytics_insight_preprod.total_sellers_agg.""year_value""",analytics_insight_preprod.total_sellers_agg,
month_value,Data representing the month value.,"analytics_insight_preprod.total_sellers_agg.""month_value""",analytics_insight_preprod.total_sellers_agg,
seller_state,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.total_sellers_agg.""seller_state""",analytics_insight_preprod.total_sellers_agg,
seller_district,Data representing the seller district.,"analytics_insight_preprod.total_sellers_agg.""seller_district""",analytics_insight_preprod.total_sellers_agg,
category,Timestamp or date indicating when category occurred.,"analytics_insight_preprod.total_sellers_agg.""category""",analytics_insight_preprod.total_sellers_agg,
sub_category,Timestamp or date indicating when sub category occurred.,"analytics_insight_preprod.total_sellers_agg.""sub_category""",analytics_insight_preprod.total_sellers_agg,
seller_state_code,Turn-Around-Time (TAT) measurement.,"analytics_insight_preprod.total_sellers_agg.""seller_state_code""",analytics_insight_preprod.total_sellers_agg,
total_sellers,Data representing the total sellers.,"analytics_insight_preprod.total_sellers_agg.""total_sellers""",analytics_insight_preprod.total_sellers_agg,
